beach,lat,lon
1958,40.9062,9.704597222
1959,40.9062,9.705027778
1960,40.9062,9.705430556
1961,40.9062,9.705497222
1962,40.9062,9.706311111
1963,40.906725,12.96043611
1964,40.90684444,9.534133333
1965,40.90896111,9.533916667
1966,40.91323333,9.530225
1967,40.91349167,9.503488889
1968,40.91365556,9.526191667
1969,40.91394444,9.503488889
1970,40.91403611,9.503488889
1971,40.91482778,8.647013889
1972,40.9149,12.96678889
1973,40.9153,18.30554722
1974,40.91681944,9.526191667
1975,40.91850833,9.488091667
1976,40.91857222,9.503488889
1977,40.91866667,7.661102778
1978,40.91899722,8.659708333
1979,40.91915833,8.647013889
1980,40.91985833,9.526191667
1981,40.92001111,12.98837222
1982,40.92020556,18.4875
1983,40.92066667,9.488436111
1984,40.92066667,9.488838889
1985,40.92066667,9.48925
1986,40.92066667,9.489580556
1987,40.92066667,9.489638889
1988,40.92066667,9.490016667
1989,40.92066667,9.490252778
1990,40.92066667,9.490375
1991,40.92066667,9.490525
1992,40.92066667,9.490541667
1993,40.92066667,9.490741667
1994,40.92066667,9.491261111
1995,40.92066667,9.491369444
1996,40.92066667,9.496966667
1997,40.92066667,9.498252778
1998,40.92066667,9.502077778
1999,40.92066667,9.503488889
2000,40.92074722,12.90688611
2001,40.922375,8.647013889
2002,40.92280833,9.526191667
2003,40.92592778,9.503488889
2004,40.92666944,9.503488889
2005,40.92725556,9.503488889
2006,40.92766389,9.503488889
2007,40.92785,9.503488889
2008,40.92903611,9.526191667
2009,40.93161389,9.526191667
2010,40.93175,9.526191667
2011,40.93246111,8.693627778
2012,40.93392222,8.233280556
2013,40.934725,8.233280556
2014,40.934725,8.233875
2015,40.934725,8.234047222
2016,40.93648889,12.86231389
2017,40.93681944,9.532388889
2018,40.93740833,8.184275
2019,40.93928056,8.718880556
2020,40.94028889,8.723263889
2021,40.94072222,8.184275
2022,40.94072222,8.185525
2023,40.94072222,8.186502778
2024,40.94072222,8.193275
2025,40.94072222,8.225572222
2026,40.94072222,8.225763889
2027,40.94072222,8.226466667
2028,40.94072222,8.226483333
2029,40.94072222,8.226541667
2030,40.94072222,8.2266
2031,40.94072222,8.226641667
2032,40.94072222,8.226705556
2033,40.94072222,8.226805556
2034,40.94072222,8.226833333
2035,40.94072222,8.227933333
2036,40.94166389,8.757111111
2037,40.94268611,8.760327778
2038,40.94331111,8.767583333
2039,40.94515833,9.533338889
2040,40.94585278,9.532666667
2041,40.94617778,8.233280556
2042,40.94799167,8.234047222
2043,40.94814722,9.527205556
2044,40.94814722,9.527769444
2045,40.95003889,8.692786111
2046,40.95014444,9.607377778
2047,40.95014444,9.607477778
2048,40.95169444,17.31384444
2049,40.95533611,8.735308333
2050,40.95533611,8.736544444
2051,40.95533611,8.746658333
2052,40.95887778,9.568486111
2053,40.95988889,17.29571667
2054,40.96012222,17.29749722
2055,40.96054444,9.631138889
2056,40.96216389,9.631138889
2057,40.96563611,13.05489444
2058,40.96759444,8.788191667
2059,40.97670556,8.8
2060,40.97858056,8.802852778
2061,40.97858056,8.813
2062,40.97858056,8.814572222
2063,40.97858056,8.815333333
2064,40.97858056,8.817094444
2065,40.98786944,8.802083333
2066,40.98923889,17.270825
2067,40.99030556,8.817094444
2068,40.99057222,8.800244444
2069,40.99475556,8.817094444
2070,40.99597222,8.8
2071,40.99597222,8.800244444
2072,40.99914167,8.817094444
2073,41.00008056,17.224325
2074,41.001175,10.27749444
2075,41.00120278,9.607377778
2076,41.00170278,9.607377778
2077,41.00176111,9.611672222
2078,41.0025,9.607377778
2079,41.00263333,17.22147222
2080,41.00315,9.838408333
2081,41.00328889,9.607377778
2082,41.00521389,17.23105278
2083,41.00584444,9.529322222
2084,41.00871667,8.817094444
2085,41.00920833,8.817316667
2086,41.00920833,8.818508333
2087,41.00920833,8.819780556
2088,41.00920833,8.825230556
2089,41.00920833,8.827852778
2090,41.00920833,8.833936111
2091,41.00920833,8.839272222
2092,41.00920833,8.843458333
2093,41.00920833,8.844297222
2094,41.00920833,8.854358333
2095,41.00920833,8.856625
2096,41.00920833,8.865052778
2097,41.00920833,8.865216667
2098,41.00920833,8.867202778
2099,41.00920833,8.867516667
2100,41.00920833,8.868227778
2101,41.00920833,8.870363889
2102,41.00920833,8.870497222
2103,41.00920833,8.873425
2104,41.00920833,8.875733333
2105,41.01131389,17.22319444
2106,41.01205556,9.526191667
2107,41.01726111,13.922175
2108,41.02075278,8.817094444
2109,41.03679444,8.880933333
2110,41.04200278,9.526191667
2111,41.04513889,17.18672778
2112,41.05767778,8.315338889
2113,41.05928056,8.334697222
2114,41.05928056,8.338058333
2115,41.06362778,17.08993056
2116,41.06744722,17.09163889
2117,41.06791944,9.526191667
2118,41.07373889,17.09641667
2119,41.07390556,17.10326389
2120,41.08642222,17.09555556
2121,41.08670833,13.72755556
2122,41.08875278,9.526191667
2123,41.09310278,9.526191667
2124,41.09478611,9.526191667
2125,41.1,13.5
2126,41.10380556,13.883225
2127,41.10520278,13.88252778
2128,41.11640278,9.526191667
2129,41.11698056,9.392205556
2130,41.11698056,9.392313889
2131,41.11698056,9.392366667
2132,41.11698056,9.392383333
2133,41.11698056,9.392744444
2134,41.11698056,9.392841667
2135,41.11698056,9.392877778
2136,41.11698056,9.394861111
2137,41.11698056,9.395033333
2138,41.11698056,9.396777778
2139,41.11698056,9.399222222
2140,41.11698056,9.401102778
2141,41.11698056,9.403027778
2142,41.11698056,9.404380556
2143,41.11698056,9.406625
2144,41.11698056,9.407588889
2145,41.11698056,9.409488889
2146,41.11698056,9.412725
2147,41.11698056,9.419783333
2148,41.11698056,9.424727778
2149,41.11698056,9.425611111
2150,41.11698056,9.425616667
2151,41.11698056,9.444016667
2152,41.11698056,9.450758333
2153,41.12073333,16.90368056
2154,41.12316389,13.86374167
2155,41.123175,16.89108056
2156,41.12846389,9.004625
2157,41.12846389,9.012036111
2158,41.12846389,9.0141
2159,41.12846389,9.014175
2160,41.12846389,9.017311111
2161,41.12846389,9.020016667
2162,41.12846389,9.023769444
2163,41.12857222,8.163436111
2164,41.12867222,9.039722222
2165,41.13566667,16.8857
2166,41.13862222,9.526191667
2167,41.13987222,9.080972222
2168,41.147975,9.063305556
2169,41.14811111,13.72975
2170,41.14832222,9.058225
2171,41.14832222,9.059397222
2172,41.14832222,9.060702778
2173,41.14832222,9.061461111
2174,41.14832222,9.063305556
2175,41.155,9.457275
2176,41.15904167,16.78948611
2177,41.1681,13.81748889
2178,41.17575833,9.143744444
2179,41.17746944,9.143744444
2180,41.17939722,9.385105556
2181,41.18032222,9.385105556
2182,41.18073333,9.385105556
2183,41.18184167,1.629258333
2184,41.18345833,13.32866111
2185,41.18764722,9.385105556
2186,41.18781389,16.67697222
2187,41.18858611,9.390233333
2188,41.19129722,9.143744444
2189,41.19451944,16.75115556
2190,41.19488333,9.357022222
2191,41.20077222,16.67933611
2192,41.20410278,16.60281944
2193,41.20485,9.454863889
2194,41.20485,9.456008333
2195,41.20888611,13.56385278
2196,41.20905,13.56364444
2197,41.20987222,16.64095833
2198,41.21211389,9.357022222
2199,41.21305833,9.391572222
2200,41.21426389,13.57576389
2201,41.21443611,9.391394444
2202,41.21443611,9.3914
2203,41.21465278,16.60305833
2204,41.215225,16.61063889
2205,41.21549167,9.143744444
2206,41.216425,13.09410278
2207,41.21664167,9.31565
2208,41.21952778,13.5767
2209,41.22186944,16.60185833
2210,41.22408889,13.51999722
2211,41.22808333,16.54992222
2212,41.22979444,9.150872222
2213,41.22993889,16.54388056
2214,41.23162222,16.54299167
2215,41.23421667,13.10224722
2216,41.23605833,13.72623611
2217,41.23729444,16.55128889
2218,41.23802778,13.58049167
2219,41.23935278,16.54796389
2220,41.2403,9.147125
2221,41.2403,9.147252778
2222,41.2403,9.147355556
2223,41.2403,9.147536111
2224,41.2403,9.147819444
2225,41.2403,9.148483333
2226,41.24695833,16.51313611
2227,41.24703056,13.715225
2228,41.24770833,16.55453889
2229,41.248325,9.181691667
2230,41.24849167,9.392172222
2231,41.24985278,9.391325
2232,41.25137222,9.187983333
2233,41.25144722,9.185441667
2234,41.25148333,13.60460556
2235,41.25219167,13.60448333
2236,41.25315,13.708675
2237,41.25489167,13.62120556
2238,41.25513056,13.61509722
2239,41.25805833,13.42755556
2240,41.25818611,13.43133611
2241,41.25902778,13.434075
2242,41.25956111,13.42698889
2243,41.26011667,13.42631944
2244,41.26064444,13.42537778
2245,41.26088611,9.181691667
2246,41.26088611,9.185441667
2247,41.261025,13.42420556
2248,41.26440278,9.187983333
2249,41.27681111,16.43826944
2250,41.27776667,13.37662778
2251,41.27830278,16.51213889
2252,41.27910556,9.31565
2253,41.27910556,9.316202778
2254,41.27910556,9.318022222
2255,41.27910556,9.320247222
2256,41.28056944,13.23314444
2257,41.28930278,16.44072222
2258,41.29030278,9.357022222
2259,41.29388056,13.01159444
2260,41.29399444,13.00840278
2261,41.29404722,9.357022222
2262,41.29993889,13.02467222
2263,41.30848056,19.44531667
2264,41.32520833,16.28132778
2265,41.33303889,9.225330556
2266,41.33315,9.230816667
2267,41.33514722,16.27568889
2268,41.33640278,16.27731389
2269,41.33665,16.27403056
2270,41.33721389,16.27776944
2271,41.34027778,9.225330556
2272,41.37570556,9.145608333
2273,41.37570556,9.146152778
2274,41.37570556,9.14655
2275,41.37570556,9.146783333
2276,41.37711389,16.15331944
2277,41.37751389,16.15287222
2278,41.37979167,16.15577778
2279,41.38,16.15257222
2280,41.38594722,16.1598
2281,41.38655833,16.15920833
2282,41.39083611,16.16481389
2283,41.39355,16.12496389
2284,41.39541389,16.17540833
2285,41.40758056,12.85175278
2286,41.41469444,16.15959167
2287,41.41525278,12.83002222
2288,41.41591389,16.20433889
2289,41.426525,12.72956667
2290,41.43588333,9.225330556
2291,41.44282222,12.62443889
2292,41.44419722,12.62025
2293,41.44699167,8.445602778
2294,41.44717222,12.61898056
2295,41.44753611,12.61658333
2296,41.44794722,12.62905278
2297,41.44988889,12.63831944
2298,41.45087222,12.61579722
2299,41.45303056,12.61265278
2300,41.453925,12.67655556
2301,41.45463333,12.66717778
2302,41.45471389,12.67256944
2303,41.45719722,15.96621944
2304,41.45736667,15.96424167
2305,41.45827222,15.96291944
2306,41.45951944,15.96130833
2307,41.46085833,15.96898056
2308,41.46969722,15.98260556
2309,41.47338056,8.962211111
2310,41.47345556,15.98160556
2311,41.51251944,15.94046944
2312,41.56114722,12.52196667
2313,41.56248333,12.52175278
2314,41.56408056,12.52023611
2315,41.58585,12.49615833
2316,41.5873,12.49491667
2317,41.59428611,12.48666944
2318,41.60681667,15.89595
2319,41.6156,15.904075
2320,41.61595556,15.90335556
2321,41.61740556,9.357022222
2322,41.62115833,15.90913056
2323,41.622325,9.391286111
2324,41.62263611,12.43008056
2325,41.62578056,15.91538611
2326,41.62636944,12.45288889
2327,41.62944722,15.92435833
2328,41.62947778,7.661102778
2329,41.63008611,15.92443333
2330,41.63016389,15.92460556
2331,41.63093889,15.92481944
2332,41.63141389,15.92496667
2333,41.63155556,12.444375
2334,41.63325,12.44189167
2335,41.634075,12.44985278
2336,41.65,6.567733333
2337,41.66335,15.99434167
2338,41.68518333,9.390286111
2339,41.68861944,16.05035556
2340,41.69136944,16.05541389
2341,41.70333056,16.06845556
2342,41.71368611,16.08846111
2343,41.71581944,9.391394444
2344,41.71704444,12.29134167
2345,41.71828611,16.09432222
2346,41.72440278,12.27814722
2347,41.72475556,12.28368889
2348,41.72480556,12.27400833
2349,41.72566944,12.28268611
2350,41.72594722,12.28180278
2351,41.72625556,12.280925
2352,41.72651944,12.27520278
2353,41.72969167,12.26929167
2354,41.76084722,18.09272778
2355,41.78386389,16.188775
2356,41.78781667,12.22189167
2357,41.81998889,16.21001667
2358,41.83612222,9.391536111
2359,41.85241667,15.7732
2360,41.85283611,16.63456111
2361,41.86889722,15.75473056
2362,41.87768333,16.17885278
2363,41.87940833,16.17929722
2364,41.87998889,16.17903056
2365,41.88175278,16.17311111
2366,41.88372222,16.18303889
2367,41.88417778,16.18145833
2368,41.89201389,8.675425
2369,41.89312778,8.608788889
2370,41.89312778,8.614652778
2371,41.89312778,8.638830556
2372,41.89312778,8.643908333
2373,41.89312778,8.645208333
2374,41.89312778,8.645369444
2375,41.89312778,8.645475
2376,41.89312778,8.645844444
2377,41.89312778,8.646194444
2378,41.89312778,8.646686111
2379,41.90286389,15.38698611
2380,41.91019444,12.14519722
2381,41.91385,16.13080278
2382,41.91433056,16.12815833
2383,41.91505,16.12499722
2384,41.91605833,16.12307222
2385,41.91625,16.12126667
2386,41.91768333,15.56792222
2387,41.91783611,16.11810833
2388,41.91903611,16.11720556
2389,41.92103056,15.55626944
2390,41.92550278,15.79960833
2391,41.92719167,12.12115
2392,41.92810833,15.681475
2393,41.92879722,15.85946667
2394,41.93049167,15.56053611
2395,41.93251389,15.89366944
2396,41.93448333,15.89576389
2397,41.93496389,15.17855833
2398,41.936375,15.91501389
2399,41.93941111,15.35243333
2400,41.93957222,15.95638333
2401,41.93965833,15.72336389
2402,41.94024444,15.96165833
2403,41.94128056,15.93441111
2404,41.94130833,15.96346389
2405,41.94197778,15.95936944
2406,41.94205556,15.95639722
2407,41.94291667,12.075525
2408,41.94630278,9.450758333
2409,41.94726389,16.006825
2410,41.94898056,12.06686111
2411,41.95076111,15.69651389
2412,41.95281944,16.01408889
2413,41.95308056,12.05589722
2414,41.95716944,15.96026944
2415,41.962075,15.89055278
2416,41.96210556,15.05998333
2417,41.96233056,16.000875
2418,41.963675,16.14783611
2419,41.96881389,16.07104722
2420,41.96960833,12.03583333
2421,41.979,16.16474167
2422,41.98770833,15.06727222
2423,41.99037778,16.04924167
2424,41.99122778,11.95679722
2425,41.99608889,15.00197222
2426,41.996225,15.00164722
2427,41.99735,9.450758333
2428,41.99845556,9.450758333
2429,42.00063889,10.50866944
2430,42.01352778,15.02832222
2431,42.01477778,11.96231667
2432,42.02219722,11.94692778
2433,42.02805556,11.84666944
2434,42.028175,11.84516667
2435,42.02973056,11.8512
2436,42.0324,11.85827222
2437,42.03345,11.86076389
2438,42.03388889,14.87505278
2439,42.04932222,8.659708333
2440,42.05143611,14.88731667
2441,42.05483056,14.81454722
2442,42.057725,14.89500278
2443,42.06003889,14.86843889
2444,42.064725,14.82272222
2445,42.07339167,14.77496667
2446,42.0871,11.78958056
2447,42.08753889,11.79489167
2448,42.08821389,11.78946111
2449,42.09133889,15.86985
2450,42.09506111,14.79018056
2451,42.10228056,14.72201667
2452,42.111125,14.74497778
2453,42.11815,14.80889167
2454,42.12421944,15.50496111
2455,42.12580833,14.73725278
2456,42.13720833,9.526191667
2457,42.14063056,9.526191667
2458,42.18294167,14.69867222
2459,42.21173889,14.63054444
2460,42.21325833,14.58821389
2461,42.21868333,11.70398056
2462,42.21871389,11.70335833
2463,42.2196,11.69346667
2464,42.22161389,11.70205833
2465,42.22316667,11.70242778
2466,42.22356944,11.70116944
2467,42.22463611,11.69953333
2468,42.22470833,14.57034722
2469,42.22553056,11.69967222
2470,42.22778333,11.69963333
2471,42.24705556,9.533916667
2472,42.24835278,14.51535
2473,42.24952778,14.64096667
2474,42.25,11.1
2475,42.25535833,14.53206944
2476,42.256125,14.52148611
2477,42.25792222,14.52015556
2478,42.26378611,14.54765
2479,42.26934167,14.56224444
2480,42.29919167,14.47118056
2481,42.32030833,11.58609722
2482,42.32438889,4.048097222
2483,42.32438889,4.405972222
2484,42.32438889,4.575966667
2485,42.32501389,11.57976389
2486,42.35044722,14.41226667
2487,42.35074167,10.17036944
2488,42.35136667,17.33068333
2489,42.35140833,11.60798056
2490,42.36057778,14.40557778
2491,42.36349722,14.40636944
2492,42.36574167,14.406225
2493,42.36576389,14.41675556
2494,42.36659444,10.87945278
2495,42.36715833,10.88099167
2496,42.36935556,10.87654444
2497,42.36951667,10.92203056
2498,42.369525,10.87746667
2499,42.37030556,10.87626389
2500,42.37161389,10.91709722
2501,42.37175,10.91191944
2502,42.37204444,10.92065278
2503,42.37987222,11.1957
2504,42.38016111,11.19368056
2505,42.38348611,11.12843333
2506,42.38543333,11.42580833
2507,42.38578611,11.12466944
2508,42.3864,11.208925
2509,42.38653333,11.20915833
2510,42.38797778,11.41316111
2511,42.38978889,10.92176667
2512,42.39250278,11.37415278
2513,42.39518611,11.21380278
2514,42.39698333,11.21133333
2515,42.40161944,11.34638333
2516,42.40724722,11.28855833
2517,42.40745833,11.21223333
2518,42.40825278,11.20985556
2519,42.40987222,11.21394167
2520,42.40997778,11.21778056
2521,42.4105,11.21621667
2522,42.41123611,11.21905833
2523,42.41525833,14.30898611
2524,42.41628889,11.09097222
2525,42.41765556,14.3213
2526,42.41796667,11.08623056
2527,42.41851667,11.26333056
2528,42.4187,11.24701389
2529,42.41891389,11.24921389
2530,42.42971389,11.09333333
2531,42.43018611,14.29713056
2532,42.43414722,14.97839167
2533,42.43899444,11.123925
2534,42.44042778,11.16388611
2535,42.44118333,11.17936389
2536,42.44226667,11.22066111
2537,42.44371389,11.12005556
2538,42.45068056,11.16265833
2539,42.45137222,11.123275
2540,42.45807222,14.24931111
2541,42.46093611,14.33640556
2542,42.46951667,15.46405833
2543,42.47096389,14.22031667
2544,42.47507222,14.22187222
2545,42.48018889,14.21999444
2546,42.48076111,14.2202
2547,42.4981,11.18439167
2548,42.50011667,11.18746111
2549,42.51323889,14.17857222
2550,42.520125,14.16370278
2551,42.52520556,11.18299167
2552,42.52598333,11.18349444
2553,42.53373333,11.17815833
2554,42.53661111,14.14868056
2555,42.54463056,14.17040556
2556,42.54912778,14.12624722
2557,42.55179722,11.13421944
2558,42.55223611,14.13797778
2559,42.55251667,14.12245833
2560,42.55351944,11.13066111
2561,42.55389167,11.16150278
2562,42.55468333,11.1357
2563,42.55478611,11.13510278
2564,42.55531389,11.13329722
2565,42.55843611,8.659708333
2566,42.56010556,11.15245833
2567,42.56061944,14.12300556
2568,42.5647,8.659708333
2569,42.56761944,10.07025
2570,42.57367222,8.691336111
2571,42.58018056,10.899175
2572,42.58044722,10.07513333
2573,42.58333333,10.88333333
2574,42.60779444,14.07873889
2575,42.60795,14.08248889
2576,42.61055,8.817094444
2577,42.61104444,8.767583333
2578,42.61104444,8.771308333
2579,42.61446111,18.11794722
2580,42.61645833,14.07239444
2581,42.61646667,11.08613611
2582,42.62761389,8.880933333
2583,42.63533611,8.880933333
2584,42.64203611,8.880933333
2585,42.67478333,14.02094722
2586,42.67553611,14.02321389
2587,42.685325,14.02235833
2588,42.69086667,10.99130556
2589,42.69098056,9.232741667
2590,42.69150556,9.450758333
2591,42.69676667,10.987575
2592,42.69855278,9.450758333
2593,42.70055,9.266922222
2594,42.70262778,10.98742778
2595,42.70267222,9.450758333
2596,42.70458333,10.98765278
2597,42.70481667,10.98717778
2598,42.70562778,10.98670278
2599,42.70626389,10.98580833
2600,42.70725,10.98489444
2601,42.70805833,10.98423333
2602,42.70886667,10.98313333
2603,42.71040278,10.98235833
2604,42.71237778,10.98140833
2605,42.71242222,10.98048611
2606,42.71363611,10.97960278
2607,42.71363611,10.98081389
2608,42.71468889,10.97995278
2609,42.71476667,10.97861111
2610,42.71605833,10.97795
2611,42.71611111,10.96062778
2612,42.71666389,10.97933889
2613,42.71751389,10.97728889
2614,42.71808056,10.97464167
2615,42.71817222,10.97146111
2616,42.71864722,10.97574444
2617,42.71895278,10.97324167
2618,42.71924444,10.37723333
2619,42.719375,10.97431111
2620,42.71944167,10.27984167
2621,42.72024444,10.97213889
2622,42.72034444,10.97320833
2623,42.72123333,10.97243611
2624,42.72161944,10.97114444
2625,42.721925,10.4485
2626,42.72210278,10.97048333
2627,42.72242778,10.97015278
2628,42.72417778,14.01721389
2629,42.72569167,10.344225
2630,42.73097222,10.22014444
2631,42.730975,10.36565278
2632,42.73208333,10.2055
2633,42.73285556,10.20801389
2634,42.733375,10.15435
2635,42.73450833,10.13528611
2636,42.73756667,10.17626111
2637,42.7393,10.36031667
2638,42.74122778,10.36375556
2639,42.7414,10.36477778
2640,42.74140833,10.36545833
2641,42.74195,10.36356111
2642,42.74220556,10.36439722
2643,42.74251389,10.36363889
2644,42.74253611,10.36424444
2645,42.74293611,10.36271667
2646,42.74296111,10.36161389
2647,42.74335278,10.36256389
2648,42.74336944,10.36337778
2649,42.743575,10.36308333
2650,42.74396944,9.744138889
2651,42.74445833,10.12075833
2652,42.74448333,10.361625
2653,42.74524167,10.36041944
2654,42.74575556,10.23706389
2655,42.74684444,10.35954167
2656,42.74740278,10.23755
2657,42.74784444,10.23773333
2658,42.74795278,10.35950556
2659,42.74818056,10.23871944
2660,42.74828056,13.98503889
2661,42.74851389,10.23953611
2662,42.74855833,10.12109167
2663,42.74878611,10.24237778
2664,42.74896667,10.23991944
2665,42.74963611,10.29586667
2666,42.75549444,9.450758333
2667,42.75601667,10.30438333
2668,42.757875,13.96969722
2669,42.75847778,10.1118
2670,42.75875556,10.3099
2671,42.75913056,10.30908333
2672,42.75971389,10.38804167
2673,42.7598,13.97213611
2674,42.76034167,10.38729722
2675,42.76049167,10.30258056
2676,42.76105556,10.87737778
2677,42.76120556,10.39335833
2678,42.76125556,10.87716667
2679,42.76131944,10.87695556
2680,42.76138611,10.87674722
2681,42.76156389,10.87255556
2682,42.76160833,10.87614722
2683,42.76196944,10.32289167
2684,42.76198333,10.39223056
2685,42.76198333,10.87599444
2686,42.76202222,10.87554167
2687,42.76203889,10.87411944
2688,42.76205,10.87578333
2689,42.76216111,10.87550833
2690,42.76218056,10.87554167
2691,42.762225,10.87535833
2692,42.76224722,10.87533056
2693,42.76238056,10.87511667
2694,42.76251667,10.87471111
2695,42.76254444,10.39281111
2696,42.76256111,10.87477778
2697,42.7626,10.87430556
2698,42.76262222,10.87400556
2699,42.76266667,10.87355556
2700,42.76266667,10.87379722
2701,42.7627,10.87366389
2702,42.76275278,10.87325556
2703,42.76278611,15.11379444
2704,42.76284167,10.87304722
2705,42.76301944,10.87214444
2706,42.76302222,10.87192778
2707,42.76307222,10.87112778
2708,42.76311111,10.87162778
2709,42.76321944,10.87183611
2710,42.76324167,10.87132778
2711,42.76333056,10.87105556
2712,42.76341944,10.87090556
2713,42.76346389,10.87123611
2714,42.76348611,10.870425
2715,42.76361944,10.86994444
2716,42.76361944,10.870725
2717,42.763625,10.39924444
2718,42.76366389,10.87015278
2719,42.76376667,10.86936389
2720,42.76377222,10.86976389
2721,42.76379444,10.86952222
2722,42.76381667,10.86925278
2723,42.76383889,10.86861944
2724,42.76386111,10.86895
2725,42.76390556,10.86831944
2726,42.76399444,10.86801667
2727,42.76401667,10.86786667
2728,42.76408333,10.86714444
2729,42.76408333,10.86774722
2730,42.76410556,10.86750556
2731,42.76413056,10.39591111
2732,42.76421389,10.86684444
2733,42.76421389,10.867325
2734,42.76423611,10.86633333
2735,42.76436944,10.86660278
2736,42.76439167,10.86594167
2737,42.76441389,10.86609167
2738,42.76536944,10.39705278
2739,42.76586389,10.88235833
2740,42.77316389,10.41888333
2741,42.77371389,9.450758333
2742,42.77734722,17.36143889
2743,42.78899167,10.24373056
2744,42.79025833,10.22805
2745,42.79388056,10.43023056
2746,42.79570278,10.21704167
2747,42.79621944,10.241775
2748,42.79716944,10.23588889
2749,42.798425,10.223875
2750,42.79962222,9.313602778
2751,42.80116944,10.26116111
2752,42.80140556,9.487025
2753,42.80140556,9.487602778
2754,42.80159722,10.26665833
2755,42.80256389,10.35288333
2756,42.80517222,13.95050278
2757,42.80588611,10.19980278
2758,42.80596111,10.20365833
2759,42.80600556,10.19907778
2760,42.80611111,10.74956667
2761,42.80668889,10.201325
2762,42.80683889,10.201925
2763,42.80688056,10.204325
2764,42.80700278,10.20676667
2765,42.80707222,10.74762778
2766,42.80714167,10.20268889
2767,42.80743333,10.20582222
2768,42.80750278,10.74329167
2769,42.80758333,10.26613056
2770,42.80795,10.20004722
2771,42.80841944,10.17041667
2772,42.80925833,10.19166944
2773,42.80951389,10.31779722
2774,42.80957222,10.19249167
2775,42.80971667,10.73748056
2776,42.80985833,10.75262778
2777,42.80992222,14.19286389
2778,42.81006111,10.20091389
2779,42.81008889,10.20086389
2780,42.81056944,10.75251111
2781,42.81065278,10.31811667
2782,42.81230278,10.20139444
2783,42.81293889,10.43281667
2784,42.81313056,9.717772222
2785,42.81343056,10.19271944
2786,42.81382222,10.42999167
2787,42.81393056,10.19113333
2788,42.81415,10.42968889
2789,42.81638056,10.34337222
2790,42.81687778,13.94636111
2791,42.81742778,9.655763889
2792,42.82315,13.95551944
2793,42.82361389,10.28247222
2794,42.82361667,10.43700556
2795,42.82506389,10.4413
2796,42.82511944,13.93780556
2797,42.82633611,9.487841667
2798,42.82755278,13.94225278
2799,42.828375,13.94693056
2800,42.82931944,10.26263333
2801,42.833825,13.94078056
2802,42.8368,10.37483333
2803,42.83715,10.76430556
2804,42.83894167,10.77343611
2805,42.84894722,9.457222222
2806,42.85,10.55
2807,42.85010556,9.293608333
2808,42.85255278,13.94235278
2809,42.86352222,10.4239
2810,42.87542222,10.76044167
2811,42.88384722,13.92196111
2812,42.88674722,13.92063889
2813,42.88772778,13.92681944
2814,42.89602778,10.78226389
2815,42.896625,10.78062778
2816,42.89752778,9.453597222
2817,42.89789167,10.78016389
2818,42.89822222,10.78080833
2819,42.899725,10.77879722
2820,42.90008333,10.77871667
2821,42.90087778,10.75720833
2822,42.90227778,10.77798889
2823,42.90873333,10.74654722
2824,42.91361111,13.90813889
2825,42.91436389,10.7606
2826,42.91751111,10.75976389
2827,42.91756111,10.75991111
2828,42.91764444,10.54528611
2829,42.91780278,10.76002778
2830,42.91888333,16.71800556
2831,42.91917778,10.75807778
2832,42.91918889,10.75756389
2833,42.91926667,10.75779722
2834,42.91939722,10.75745833
2835,42.91970833,10.75693333
2836,42.91979444,10.75633056
2837,42.9199,10.531575
2838,42.91990278,9.607377778
2839,42.92001667,16.17691111
2840,42.920075,10.75655833
2841,42.92018889,10.53455278
2842,42.92024722,10.75485556
2843,42.92029722,10.52764167
2844,42.92044722,10.75580278
2845,42.92051111,10.53235
2846,42.92054167,10.53381667
2847,42.92055278,10.52164167
2848,42.92055278,9.148719444
2849,42.92058056,10.75522222
2850,42.92063889,10.75542222
2851,42.92064167,10.52994167
2852,42.920725,10.52680833
2853,42.92077222,10.75501944
2854,42.92088889,10.754775
2855,42.92106111,10.52466667
2856,42.92106667,10.75447222
2857,42.92111111,10.75473333
2858,42.92134167,14.89339167
2859,42.92145,10.52234444
2860,42.92147778,10.52258333
2861,42.92154167,10.753925
2862,42.92158889,10.52300278
2863,42.92162778,10.52360833
2864,42.92165833,10.75360278
2865,42.92167778,10.52108056
2866,42.92178889,10.52319444
2867,42.92181111,10.75329444
2868,42.92181389,10.52358333
2869,42.92193333,14.09085833
2870,42.92195833,10.52198889
2871,42.92197222,10.52182222
2872,42.92197222,10.52231667
2873,42.92198333,10.52429722
2874,42.922075,10.52335833
2875,42.92209167,10.52173056
2876,42.922225,10.52150556
2877,42.92229444,10.522075
2878,42.92238611,10.52124444
2879,42.92255556,10.52101667
2880,42.922775,10.52078333
2881,42.92299722,10.52058889
2882,42.92321667,10.52043611
2883,42.92356389,10.52020278
2884,42.92373889,10.52000833
2885,42.92396111,10.51991667
2886,42.924225,10.51975
2887,42.92430556,10.747975
2888,42.92450833,10.51951111
2889,42.92473889,10.51930278
2890,42.92491944,10.74669444
2891,42.92585833,10.74513056
2892,42.93184167,10.726075
2893,42.93191944,10.49655833
2894,42.93861389,14.22939167
2895,42.94081944,13.89201667
2896,42.94093056,9.450758333
2897,42.94618333,10.69441111
2898,42.94950556,13.87811667
2899,42.95049167,10.67129444
2900,42.95108056,9.313172222
2901,42.95108056,9.313216667
2902,42.95197222,13.89321389
2903,42.96292778,9.314277778
2904,42.96292778,9.314280556
2905,42.96299722,9.450758333
